Çalışan Sicil No;Gösterge Adı ;Periyot;Ürün;Planlanan;Gerçekleşen;Sonuç 
100319;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;387904,5627;372496,14;96,03
100319;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT;165299,7712;184411,47;111,56
100319;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ACETUDIL  ;149527,048;207297;138,64
100319;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;FLEXO GRUP;403396,4468;398392,35;98,76
100319;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;TRIBUDAT;151912,5951;197259,1542;129,85
100343;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ELEKTRA PLUS JEL;520645,7592;519926,22;99,86
100343;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;HIRUDOID;601007,7695;488883,6;81,34
100343;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;MODET;329776,2768;279006,16;84,6
100343;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;CREBROS;239991,7077;224249,81;93,44
100343;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;485890,4481;506171,6;104,17
100343;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;324001,8067;300390,5;92,71
100343;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ELEKTRA PLUS JEL;524075,0321;483299,5911;92,22
100343;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;HIRUDOID;678559,7115;712079,5255;104,94
100343;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;MODET;354805,2505;342649,0786;96,57
100377;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;BRONCHOREST  ;71379,0741;67888,31;95,11
100377;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;DICLOFLAM  ;501210,5498;451230,78;90,03
100377;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;PARAFON/X;486660,56;372294,36;76,5
100377;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST  ;94113,22044;73689;78,3
100377;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM  ;505778,313;407292,93;80,53
100377;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;514018,7746;522936,23;101,73
100377;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;BRONCHOREST  ;59250,17025;67851,94886;114,52
100377;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;DICLOFLAM  ;466309,1273;474319,04;101,72
100377;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;PARAFON/X;505640,9088;343830,06;68
100387;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;BRONCHOREST  ;77144,59557;81338,88;105,44
100387;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;DICLOFLAM  ;654268,3737;626421,18;95,74
100387;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;PARAFON/X;550692,3898;500466,99;90,88
100387;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST  ;102128,9222;91993,8;90,08
100387;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM  ;659201,3076;649312,11;98,5
100387;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;584159,9198;643657,71;110,19
100387;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;BRONCHOREST  ;66048,75943;87321,80581;132,21
100387;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;DICLOFLAM  ;607759,525;581655,68;95,7
100387;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;PARAFON/X;575388,3541;448180,46;77,89
100389;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;BRONCHOREST  ;100505,7167;59279,34;58,98
100389;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;DICLOFLAM  ;610379,1808;551263,02;90,31
100389;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;PARAFON/X;664395,5535;625571,07;94,16
100389;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST  ;132420,4319;84181,2;63,57
100389;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM  ;615204,351;537674,67;87,4
100389;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;704222,71;868079,71;123,27
100389;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;BRONCHOREST  ;77445,65065;63708,83133;82,26
100389;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;DICLOFLAM  ;567195,9327;539952,64;95,2
100389;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;PARAFON/X;693117,6832;646284,52;93,24
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;FLUREND;261234,9103;263134,63;100,73
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ILIADIN;1183776,931;1108281,38;93,62
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;MAGNIS  ;42614,34474;59366,58;139,31
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;687302,1123;561477,37;81,69
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS  ;51655,84304;61963,68;119,95
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;TERBISIL;195684,8517;184902,39;94,49
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ILIADIN;437518,0923;420054,58;96,01
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;MAGNIS  ;55378,63253;58377,07075;105,41
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;TERBISIL;191538,4386;214331,6501;111,9
100421;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ELEKTRA PLUS JEL;429485,2837;420846,14;97,99
100421;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;HIRUDOID;415690,9774;388058,52;93,35
100421;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;MODET;193834,7201;182361,54;94,08
100421;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;CREBROS;224084,8351;187408,82;83,63
100421;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;400560,0414;389100,25;97,14
100421;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;190631,1837;208332,25;109,29
100421;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ELEKTRA PLUS JEL;432038,7819;448443,9004;103,8
100421;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;HIRUDOID;474320,9592;477829,7053;100,74
100421;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;MODET;212554,5221;217039,8154;102,11
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;DULOXX;175632,8064;185956,9;105,88
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ETKINIA  ;108013,5878;113451,85;105,03
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;GYREX;376121,5186;346758,08;92,19
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;PHOCUSS  ;51652,76194;53704;103,97
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;SAYFREN;52101,5703;41869,67;80,36
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;SECITA;328526,1437;304734,6;92,76
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;175130,3535;189069,84;107,96
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA  ;112001,6643;117966,12;105,33
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;372316,4416;357922,8;96,13
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS  ;64615,88598;66911,6;103,55
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;SAYFREN;51681,72319;40401,25;78,17
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;344312,1742;329518,41;95,7
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;DULOXX;186980,0691;197346,9563;105,54
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ETKINIA  ;114539,2327;117843,5207;102,88
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;GYREX;392430,4239;374472,4102;95,42
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;PHOCUSS  ;83688,64854;76328,57658;91,21
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;SECITA;349129,6613;343642,8594;98,43
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;FLUREND;307880,17;271629,71;88,23
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ILIADIN;1664557,27;1566774,18;94,13
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;MAGNIS  ;54870,32442;59099,32;107,71
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;982843,056;791586,76;80,54
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS  ;66836,07723;71783,28;107,4
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;TERBISIL;367377,1199;336400,39;91,57
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ILIADIN;627647,5568;587560,97;93,61
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;MAGNIS  ;71652,90349;65846,4632;91,9
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;TERBISIL;358739,0781;406559,5189;113,33
100512;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ELEKTRA PLUS JEL;392645,0587;349230,42;88,94
100512;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;HIRUDOID;421365,8399;330070,92;78,33
100512;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;MODET;198980,3567;185221,2;93,09
100512;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;CREBROS;179644,2693;146787,23;81,71
100512;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;365991,3397;363350,35;99,28
100512;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;195032,72;194497,35;99,73
100512;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ELEKTRA PLUS JEL;394753,4473;368254,4474;93,29
100512;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;HIRUDOID;479343,7321;505605,6075;105,48
100512;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;MODET;219715,0005;209106,1408;95,17
100524;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ELEKTRA PLUS JEL;449137,8849;511045,48;113,78
100524;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;HIRUDOID;340620,2059;296134,04;86,94
100524;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;MODET;137312,5334;149416,74;108,82
100524;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;CREBROS;182671,8827;153160,77;83,84
100524;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;420023,5505;474475,1;112,96
100524;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;134285,9699;147444,4;109,8
100524;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ELEKTRA PLUS JEL;453031,875;499707,4265;110,3
100524;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;HIRUDOID;387689,5501;362367,2266;93,47
100524;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;MODET;152263,8318;158631,1042;104,18
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;DULOXX;189041,3806;191240,3;101,16
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ETKINIA  ;86300,76701;67627,65;78,36
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;GYREX;431499,2094;416459,65;96,51
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;PHOCUSS  ;44976,98587;39312;87,4
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;SAYFREN;56939,13172;59242,99;104,05
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;SECITA;389498,7462;381579,18;97,97
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;188771,9101;200407,2;106,16
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA  ;90013,95665;80655,51;89,6
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;427499,6152;433373,46;101,37
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS  ;56595,27809;41860;73,96
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;SAYFREN;56781,40966;46912,24;82,62
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;408483,4385;394698,48;96,63
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;DULOXX;201728,5879;198154,3132;98,23
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ETKINIA  ;92053,3083;69733,34337;75,75
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;GYREX;451467,3617;420988,6335;93,25
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;PHOCUSS  ;73300,56262;55996,1901;76,39
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;SECITA;414395,4958;391116,8117;94,38
100654;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ELEKTRA PLUS JEL;537200,9996;447968,62;83,39
100654;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;HIRUDOID;493983,113;417770,48;84,57
100654;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;MODET;292476,6786;242175,36;82,8
100654;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;CREBROS;226321,4587;223926,62;98,94
100654;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;501085,7531;525479,35;104,87
100654;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;288165,8059;283725,5;98,46
100654;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ELEKTRA PLUS JEL;540464,4911;487986,256;90,29
100654;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;HIRUDOID;562796,3842;557342,0311;99,03
100654;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;MODET;312230,6752;292798,1556;93,78
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;DULOXX;201477,1638;215246,5;106,83
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ETKINIA  ;86391,37985;77162,04;89,32
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;GYREX;417620,1219;359715,28;86,13
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;PHOCUSS  ;55552,81021;68600;123,49
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;SAYFREN;56050,32082;49390,6;88,12
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;SECITA;394135,5759;385549,6;97,82
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;201600,4082;216480;107,38
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA  ;90208,96763;86944,77;96,38
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;413626,7511;401114,04;96,97
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS  ;69808,15879;68264;97,79
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;SAYFREN;55544,03735;39032,27;70,27
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;413823,9478;383558,03;92,69
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;DULOXX;215316,3001;231642,305;107,58
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ETKINIA  ;92252,75574;81543,89974;88,39
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;GYREX;436271,3694;393701,055;90,24
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;PHOCUSS  ;90413,66561;97911,11064;108,29
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;SECITA;419527,6905;384044,3626;91,54
100678;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ACETUDIL  ;65564,79264;91993,49;140,31
100678;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;FLEXO GRUP;391286,4714;367731,04;93,98
100678;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;TRIBUDAT;134803,5971;142231,34;105,51
100678;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL  ;119315,2124;131348,25;110,09
100678;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;381261,2428;356731,71;93,57
100678;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT;150913,5409;125746,96;83,32
100678;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ACETUDIL  ;116110,4809;150138,01;129,31
100678;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;FLEXO GRUP;396172,0338;353098,88;89,13
100678;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;TRIBUDAT;138365,3909;151605,3341;109,57
100690;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ACETUDIL  ;95310,76143;76925,21;80,71
100690;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;FLEXO GRUP;458525,7456;440338,1;96,03
100690;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;TRIBUDAT;152177,0324;150973,05;99,21
100690;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL  ;172237,2976;94068,75;54,62
100690;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;452088,6287;452111,11;100
100690;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT;175303,6049;135344,32;77,21
100690;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ACETUDIL  ;167611,1122;114563,17;68,35
100690;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;FLEXO GRUP;469958,0693;439044,91;93,42
100690;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;TRIBUDAT;160887,1711;141478,7853;87,94
100784;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;EVASİF  ;226269,9593;243618;107,67
100784;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;SIDATRIA  ;115408,4269;77214,62;66,91
100784;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ZENTICAVIR;71020,26787;79906,26;112,51
100784;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASİF  ;234232,3784;241336,69;103,03
100784;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA  ;194661,4765;134689,5;69,19
100784;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;69463,42332;125011,66;179,97
100784;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;EVASİF  ;243479,3612;281561,5568;115,64
100784;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;SIDATRIA  ;181455,4525;139665,9925;76,97
100784;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ZENTICAVIR;91251,1907;112705,97;123,51
101980;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ACETUDIL  ;102251,8743;114715,8;112,19
101980;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;FLEXO GRUP;654840,6143;649656,05;99,21
101980;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;TRIBUDAT;166151,9634;162874,71;98,03
101980;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL  ;185570,4781;142527,75;76,81
101980;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;641488,4635;627429,42;97,81
101980;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT;189047,0412;162437,85;85,92
101980;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ACETUDIL  ;180586,1719;191225,91;105,89
101980;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;FLEXO GRUP;666750,4513;641716,31;96,25
101980;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;TRIBUDAT;173560,1583;170888,7123;98,46
101986;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ACETUDIL  ;110734,2858;112885,9;101,94
101986;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;FLEXO GRUP;528407,4064;435648,02;82,45
101986;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;TRIBUDAT;189769,8942;206669,78;108,91
101986;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL  ;201311,2271;140860,25;69,97
101986;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;518287,3444;452859,1;87,38
101986;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT;200086,125;191418,88;95,67
101986;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ACETUDIL  ;195904,1343;211896,17;108,16
101986;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;FLEXO GRUP;538728,9344;483562,82;89,76
101986;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;TRIBUDAT;184004,3129;226957,4253;123,34
102020;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;ELEKTRA PLUS JEL;547324,4515;462026,4;84,42
102020;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;HIRUDOID;537252,9559;495293,56;92,19
102020;BTMv1 - Hedef Ürünler Kota Realizasyonu;1;MODET;227706,7323;215048,54;94,44
102020;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;CREBROS;256137,3749;205758,51;80,33
102020;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;509559,1991;406902,65;79,85
102020;BTMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;224402,1639;224759,3;100,16
102020;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;ELEKTRA PLUS JEL;549603,8331;380449,8977;69,22
102020;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;HIRUDOID;615083,5865;600072,5828;97,56
102020;BTMv1 - Hedef Ürünler Kota Realizasyonu;3;MODET;251146,0633;213948,9078;85,19
